ID,Title,Beginning Date,Culture,Country,Medium,Classificatiion
53178,Scene from The Illustrated Sutra of Past and Present Karma (Kako genzai e-inga-ky\u014d; Matsunaga Version),1100,Japan,,Handscroll; ink and color on paper,Paintings
39936,Finches and bamboo,1100,China,,Handscroll; ink and color on silk,Paintings
45617,Iconographic Drawing of Saturn (Doy\u014d),1100,Japan,,Hanging scroll; ink and color on paper,Paintings
39933,"Sketch of an ""Inviting Rain"" Mandala",1100,Japan,,Hanging scroll; ink on paper,Paintings
464221,Oliphant,1100,South Italian,Italy,"Ivory, metal mounts",Ivories
41747,Belt Slide with a Falcon Attacking a Goose,1100,China,,Jade (nephrite),Jade
653244,Buddha Shakyamuni with attendant bodhisattvas,1100,China,,Mammoth ivory,Sculpture
470840,Capital,1100,Catalan,present-day France,Marble,Sculpture-Architectural
74912,Bodhisattva Avalokiteshvara Dispensing Boons: Folio from an Ashtasahasrika Prajnaparamita Manuscript,1100,"Bengal, eastern India or Bangladesh",,Opaque watercolor on palm leaf,Paintings
74906,Bodhisattva Avalokiteshvara Expounding the Dharma to a Devotee: Folio from a Ashtasahasrika Prajnaparamita Manuscript,1100,"Bengal, eastern India or Bangladesh",,Opaque watercolor on palm leaf,Paintings
74910,Six-Armed Avalokiteshvara Expounding the Dharma: Folio from a Manuscript of the Ashtasahasrika Prajnaparamita (Perfection of Wisdom),1100,India (West Bengal) or Bangladesh,,Opaque watercolor on palm leaf,Paintings
38517,Standing Vishnu as Keshava,1100,"India (Karnataka, probably Belur)",,Stone,Sculpture
448445,Tile with Niche Design,1100,,,"Stonepaste; molded, glazed in transparent turquoise",Ceramics-Tiles
451908,Model of a House with Festive Scene,1100,,Iran,"Stonepaste; molded, modeled, glazed in transparent turquoise",Ceramics
477499,Jaharis Byzantine Lectionary,1100,Byzantine,,"Tempera, gold, and ink on parchment; leather binding",Manuscripts and Illuminations
72663,Pair of Book Covers for a Buddhist Text,1100,North India and Tibet,,"Wood with traces of paint; decorative mounts of silver with gilt semiprecious stones, and gilt-copper alloy",Woodwork
466196,Leaf from the Epistle to the Hebrews,1101,Byzantine,,"Tempera, gold and ink on parchment",Manuscripts and Illuminations
453372,Folio from a Qur'an Manuscript,1112,,Iran,"Ink, gold, and opaque watercolor on paper",Codices
453377,Folio from a Qur'an Manuscript,1112,,Iran,"Ink, gold, and opaque watercolor on paper",Codices
453376,Folio from a Qur'an Manuscript,1112,,Iran,"Ink, gold, and opaque watercolor on paper",Codices
453373,Folio from a Qur'an Manuscript,1112,,Iran,"Ink, gold, and opaque watercolor on paper",Codices
453375,Folio from a Qur'an Manuscript,1112,,Iran,"Ink, gold, and opaque watercolor on paper",Codices
453374,Folio from a Qur'an Manuscript,1112,,Iran,"Ink, gold, and opaque watercolor on paper",Codices
453368,Folio from a Qur'an Manuscript,1112,,Iran,"Ink, gold, and opaque watercolor on paper",Codices
453378,Folio from a Qur'an Manuscript,1112,,Iran,"Ink, gold, and opaque watercolor on paper",Codices
453369,Folio from a Qur'an Manuscript,1112,,Iran or Iraq,"Ink, gold, and watercolor on paper",Codices
456222,"Gravestone of Muhammad ibn Abi Bakr, died Shawwal A.H. 532\/ June\/July A.D. 1138",1113,,Iran,Steatite; carved,Stone
464443,Plaque with the Journey to Emmaus and Noli Me Tangere,1115,Spanish,Spain,"Ivory, traces of gilding",Ivories
39741,Textile with Swan Hunt,1115,China,,Plain-weave silk brocaded with gold-leaf wrapped leather strips,Textiles-Woven
39958,The Vimalakirti Sutra,1119,China,,Handscroll; gold and silver on purple silk,Calligraphy
452102,Damascus Room,1119,,Syria,"Wood (poplar) with gesso relief, gold and tin leaf, glazes and paint; wood (cypress, poplar, and mulberry), mother-of-pearl, marble and other stones, stucco with glass, plaster ceramic tiles, iron, brass",Wood
45616,The Secrets of the Nine Luminaries (Kuy\u014d hiryaku),1125,Japan,,Handscroll; ink and color on paper,Paintings
448960,Tombstone of Abu Sa'd ibn Muhammad ibn Ahmad al-Hasan Karwaih,1125,,Iran,"Marble; carved, painted",Stone
40060,Couplet on pond scenery,1127,China,,Fan mounted as an album leaf; ink on silk,Calligraphy
40052,"Courtly Odes, Beginning with ""Wild Geese""",1130,China,,Handscroll in six sections; ink and color on silk,Paintings
40051,Duke Wen of Jin Recovering His State,1134,China,,Handscroll; ink and color on silk,Paintings
40054,Odes of the State of Bin,1134,China,,"Handscroll; ink, color, gold and silver on silk",Paintings
40055,Emperor Xuanzong's Flight to Shu,1134,China,,"Hanging scroll; ink, color, and gold on silk",Paintings
463202,Fragment of an Animal Relief,1145,Italian,Italy,Marble (Lunense marble from Carrara),Sculpture-Stone
464420,Plaque with the Crucifixion,1150,South Netherlandish,Netherlands,"Champlev\u00e9 and cloisonn\u00e9 enamel, copper alloy, gilt",Enamels-Champlev\u00e9
464559,Chasse of Champagnat,1150,French,France,"Copper: engraved and gilt; champlev\u00e9 enamel: blue-black, medium blue, turquoise, green, red, and white",Enamels-Champlev\u00e9
473682,Arch with Beasts,1150,French,France,Marble,Sculpture-Architectural
471853,Enthroned Virgin and Child,1150,French,France,"Walnut with gesso, paint, tin leaf, and traces of linen",Sculpture
464231,Bishop Chess Piece,1150,Scandinavian,Norway,Walrus ivory,Ivories-Walrus
470305,The Cloisters Cross,1150,British,,Walrus ivory,Ivories
448281,Folio from a Qur'an Manuscript,1155,,Eastern Iran or present-day Afghanistan,"Ink, opaque watercolor, and gold on paper",Codices
448282,Folio from a Qur'an Manuscript,1155,,Eastern Iran or present-day Afghanistan,"Ink, opaque watercolor, and gold on paper",Codices
448283,Folio from a Qur'an Manuscript,1155,,Eastern Iran or present-day Afghanistan,"Ink, opaque watercolor, and gold on paper",Codices
44887,Great Wisdom Sutra from the Ch\u016bsonji Temple Sutra Collection (Ch\u016bsonjiky\u014d),1165,Japan,,Handscroll; gold and silver on indigo-dyed paper,Paintings
40071,Gibbons Raiding an Egret's Nest,1167,China,,Fan mounted as an album leaf; ink and color on silk,Paintings
454663,Section from a Qur'an Manuscript,1167,,Iraq,"Ink, gold, and opaque watercolor on paper",Codices
466289,Game Piece with a Scene from the Life of Apollonius of Tyre,1170,German,Germany,Walrus ivory,Ivories
471268,Bowl of a Drinking Cup,1171,British or Scandinavian,England or Scandinavia,"Silver, silver gilt, and niello",Metalwork-Silver
444529,Mortar and Pestle made for Abu Bakr 'Ali Malikzad al-Tabrizi,1175,,Iran,"Brass; cast, chased, engraved, and inlaid with silver and black compound",Metal
453362,Munajat (Confidential Talks) of 'Ali ibn Abu-Talib,1175,,Iraq,"Ink, opaque watercolor, and gold on paper; morocco leather binding",Codices
451444,Turquoise Bowl with Lute Player and Audience,1175,,Iran,"Stonepaste; glazed (opaque monochrome), in-glaze- and overglaze-painted, gilded",Ceramics
451358,Bowl with Musicians in a Garden,1175,,Iran,"Stonepaste; glazed in opaque white, luster-painted",Ceramics
446860,Luster Bowl with Winged Horse,1175,,Iran,Stonepaste; luster-painted on opaque monochrome glaze,Ceramics
474236,Illuminated Psalter,1175,Byzantine,,"Tempera, black ink and gold on parchment",Manuscripts and Illuminations
466201,Leaf from a Beatus Manuscript: the Opening of the Fifth Seal,1175,Spanish,Spain,"Tempera, gold, and ink on parchment",Manuscripts and Illuminations
466191,"Leaf from a Beatus Manuscript: at the Clarion of the Fifth Angel's Trumpet, a Star Falls from the Sky; the Bottomless Pit is Opened with a Key; Emerging from the Smoke, Locusts Come Upon the Earth and Torment the Deathless",1175,Spanish,,"Tempera, gold, and ink on parchment",Manuscripts and Illuminations
466198,Leaf from a Beatus Manuscript: Christ in Majesty with Angels and the Angel of God Directs Saint John to Write the Book of Revelation,1175,Spanish,,"Tempera, gold, and ink on parchment",Manuscripts and Illuminations
466197,Leaves from a Beatus Manuscript: Bifolium with part of the Genealogy of Christ and the Adoration of the Magi,1175,Spanish,,"Tempera, gold, and ink on parchment",Manuscripts and Illuminations
466202,Leaf from a Beatus Manuscript: Angels Restrain the Four Winds; the Angel Ascends from the Rising Sun,1175,Spanish,,"Tempera, gold, and ink on parchment",Manuscripts and Illuminations
466190,"Leaf from a Beatus Manuscript: the Lamb at the Foot of the Cross, Flanked by Two Angels; The Calling of Saint John with the Enthroned Christ flanked by Angels and a Man Holding a Book",1175,Spanish,,"Tempera, gold, and ink on parchment",Manuscripts and Illuminations
466193,Leaf from a Beatus Manuscript: the Seventh Angel Proclaims the Reign of the Lord,1175,Spanish,,"Tempera, gold, and ink on parchment",Manuscripts and Illuminations
466204,Leaf from a Beatus Manuscript: the Fourth Angel Sounds the Trumpet and an Eagle Cries Woe,1175,Spanish,,"Tempera, gold, and ink on parchment",Manuscripts and Illuminations
466199,Leaf from a Beatus Manuscript: the Angel of the Church of Sardis with Saint John,1175,Spanish,,"Tempera, gold, and ink on parchment",Manuscripts and Illuminations
466200,Leaf from a Beatus Manuscript: the Angel of the Church of Philadelphia with Saint John,1175,Spanish,,"Tempera, gold, and ink on parchment",Manuscripts and Illuminations
466194,Leaf from a Beatus Manuscript: Table of the Antichrist,1175,Spanish,,"Tempera, gold, and ink on parchment",Manuscripts and Illuminations
466203,"Leaf from a Beatus Manuscript: the First Angel Sounds the Trumpet; Fire, Hail-stones, and Blood are Cast Upon the Earth",1175,Spanish,,"Tempera, gold, and ink on parchment",Manuscripts and Illuminations
466195,Leaf from a Beatus Manuscript: Seven Angels Hold the Cups of the Seven Last Plagues; The Hymn of the Lamb,1175,Spanish,,"Tempera, gold, and ink on parchment",Manuscripts and Illuminations
466192,Leaf from a Beatus Manuscript: the Sixth Angel Delivers the Four Angels that had been Bound at the River Euphrates; an Altar Appears in the Heavens as the Enthroned Christ Raises His Hand in Blessing,1175,Spanish,,"Tempera, gold, and ink on parchment",Manuscripts and Illuminations
464483,Chasse with the Crucifixion and Christ in Majesty,1180,French,France,"Copper: engraved, chiseled, stippled, and gilt; champlev\u00e9 enamel: dark, medium, and light blue; turquoise, dark and light green, yellow, red, and white; wood core, painted red on exterior",Enamels-Champlev\u00e9
53660,Ten Verses on Oxherding,1185,Japan,,Handscroll; ink and color on paper,Paintings
39534,Excerpt from \u201cSong of Leyou Park\u201d,1186,China,,Section of a handscroll mounted as a hanging scroll; ink on paper,Calligraphy
454763,Dirham of Nasir al-Din Mahmud (r. 1201\u201322): Double-Headed Bird of Prey,1193,,Turkey,Copper,Coins
451400,"""Preparing Medicine from Honey"", from a Dispersed Manuscript of an Arabic Translation of De Materia Medica of Dioscorides",1199,,Iraq,"Ink, opaque watercolor, and gold on paper",Codices
451332,"""Men Treading Grapes"", Folio from a Materia Medica of Dioscorides",1199,,Iraq or Northern Jazira,"Ink, opaque watercolor, and gold on paper",Codices
446288,"""Physician Preparing an Elixir"", Folio from a Materia Medica of Dioscorides",1199,,Iraq or Northern Jazira,"Ink, opaque watercolor, and gold on paper",Codices
36137,Gibbons and Deer,1200,China,,Album leaf; ink and color on silk,Paintings
39899,On the Seventeenth Day,1200,China,,Album of thirty leaves; ink on paper,Rubbing
39421,Stupa,1200,Western Tibet,,Brass,Metalwork
444527,Candlestick with Horsemen and Arabic Inscriptions Conveying Good Wishes and Blessings Upon the Sultan,1200,,Iran,"Brass; cast, engraved, and originally inlaid with silver",Metal
451491,Inkwell with Zodiac Signs,1200,,probably Iran,"Brass; cast, inlaid with silver, copper, and black compound",Metal
471284,Clasp,1200,South Netherlandish,South Netherlands,"Copper alloy, gilding",Metalwork-Bronze
40094,Nomads hunting with falcons,1200,China,,Fan mounted as an album leaf; ink and color on silk,Paintings
45615,Scroll 9 of Collected Iconography (Zuz\u014dsh\u014d): Ten (Devas),1200,Japan,,Handscroll; ink and color on paper,Paintings
40287,Odes of the State of Bin,1200,China,,Handscroll; ink on paper,Paintings
447781,Section of a Qur'an,1200,,Egypt or Syria,"Ink, opaque watercolor, and gold on paper",Codices
461340,"Bowl, Mina'i (""enameled"") ware",1200,Iranian,,"Mina'i ware. Composite body, stain- and overglaze-painted, and gilded.",Ceramics-Pottery
40103,Quatrain on spring\u2019s radiance,1200,China,,Round fan mounted as an album leaf; ink on silk,Calligraphy
468146,Textile,1200,European,,"Silk, metal thread",Textiles-Woven
442871,Tile from a Frieze,1200,,Iran,Stonepaste; inglaze painted in blue and turquoise and luster-painted on opaque white glaze,Ceramics-Tiles
445276,Star-Shaped Tile,1200,,Iran,Stonepaste; inglaze painted in blue and turquoise and luster-painted on opaque white glaze,Ceramics-Tiles
450428,Star-Shaped Tile,1200,,Iran,Stonepaste; inglaze painted in blue and turquoise and luster-painted on opaque white glaze,Ceramics-Tiles
450427,Star-Shaped Tile,1200,,Iran,Stonepaste; inglaze painted in blue and turquoise and luster-painted on opaque white glaze,Ceramics-Tiles
444459,Eight-Pointed Star-Shaped Tile,1200,,Iran,"Stonepaste; inglaze painted in blue, luster-painted on opaque white glaze",Ceramics-Tiles
466372,"Manuscript Leaf with June Calendar, from a Royal Psalter",1200,British,,Tempera and gold on parchment,Manuscripts and Illuminations
448499,Panel with Inscription,1200,,Egypt or Syria,Wood; carved,Wood
60437,Section of the Dream Diary (Yume no ki) with a Sketch of Mountains,1203,Japan,,Hanging scroll; ink on paper,Calligraphy
454764,Dirham of Ghiyath al-Din Kai Khusrau II (r. 1239\u201346); Astrological Device (Sun-Lion),1215,,Turkey,Silver,Coins
479619,Evangelists Mark and Luke,1220,French,France,Gilded copper and glass,Metalwork-Copper
470282,Capital with Four Heads,1220,Italian,Italy,Limestone,Sculpture-Architectural
60451,Letter to the Nun J\u014dj\u016bb\u014d,1221,Japan,,Hanging scroll; ink on paper,Calligraphy
444717,Footed Bowl with Eagle Emblem,1225,,probably Syria,"Glass, colorless with yellow tinge; dip-molded, blown, applied dip-molded blown foot, stained, enameled, gilded",Glass
60435,Section of the Dream Diary (Yume no ki),1225,Japan,,Hanging scroll; ink on paper,Calligraphy
464225,Christ Enthroned,1230,French,,Ivory,Ivories
474435,Chalice,1230,German,Germany,"Silver, gilded silver, niello, and jewels",Metalwork-Silver
475516,Straw,1230,German,,"Silver, partly gilt; niello, jewels",Metalwork-Silver
475515,Paten,1230,German,,"Silver, partly gilt; niello, jewels",Metalwork-Silver
435658,Madonna and Child,1230,,,"Tempera on wood, gold ground",Paintings
444453,Star-Shaped Tile,1237,,Iran,Stonepaste; luster-painted on opaque white glaze,Ceramics-Tiles
464662,Morse,1245,French,,"Copper-gilt, glass",Metalwork-Copper
464137,Virgin and Child,1245,North French,,Ivory,Ivories
464233,Knight Chess Piece,1245,British,England,Walrus ivory,Ivories-Walrus
452211,Pyxis Depicting Standing Saints or Ecclesiastics and the Entry into Jerusalem with Christ Riding a Donkey,1250,,Syria,"Brass; hammered, engraved, inlaid with silver",Metal
471285,Priest holding a Reliquary,1250,North French,,"Copper gilt; reliquary vessel: silver, champleve enamel, glass, textile wrapped relic",Metalwork-Copper
53195,"Battle at Rokuhara, from The Tale of the Heiji Rebellion (Heiji monogatari)",1250,Japan,,Handscroll fragment mounted as hanging scroll; ink and color on paper,Paintings
53188,"Courtiers visit Sugawara no Michizane\u2019s mortuary temple, from Illustrated Legends of the Kitano Tenjin Shrine (Kitano Tenjin engi emaki)",1250,Japan,,Handscroll; ink on paper,Paintings
454000,Section from a Qur'an,1250,,Iraq or Turkey,"Ink, opaque watercolor, and gold on paper; tooled leather binding",Codices
464275,Central Portion from a Triptych with the Crucifixion and Virgin and Child,1250,French,France,Ivory,Ivories
464168,Virgin and Child,1250,North French,,Ivory,Ivories
464279,Leaf from an Ivory Diptych,1250,French,France,Ivory with traces of polychromy,Ivories
464148,Virgin and Child,1250,North French,,Ivory with traces of polychromy and gilding,Ivories
464278,Triptych,1250,North French,France,"Ivory, paint, gilding with metal mounts",Ivories
448672,Bowl with musicians,1250,,Iran,Stonepaste; luster-painted on opaque monochrome glaze,Ceramics
445977,Frieze Tile with Two Hunters,1250,,Iran,"Stonepaste; molded, inglaze painted in blue and turquoise, luster-painted on opaque white glaze",Ceramics-Tiles
44849,"\u201cUniversal Gateway,\u201d Chapter 25 of the Lotus Sutra",1257,Japan,,"Handscroll; ink, color, and gold on paper",Paintings
464131,Virgin and Child,1260,French,France,Ivory with traces of gilding,Ivories
466371,"Manuscript Leaf with the Agony in the Garden and Betrayal of Christ, from a Royal Psalter",1265,British,,Tempera and gold on parchment,Manuscripts and Illuminations
437016,Madonna and Child Enthroned,1265,,,"Tempera on wood, gold ground",Paintings
444408,Astrolabe of \u2018Umar ibn Yusuf ibn \u2018Umar ibn \u2018Ali ibn Rasul al-Muzaffari,1266,,Yemen,"Brass; cast and hammered, pierced, chased, inlaid with silver",Metal
53194,The Tale of Sumiyoshi (Sumiyoshi monogatari emaki),1267,Japan,,"a) Painting section from a handscroll mounted as a hanging scroll; ink and color on paper
b) Calligraphy from handscroll section mounted as a hanging scroll; ink on paper",Paintings
